,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
584,3,1.507465847,-1.378553512,1.236535367,-1.157429275,-1.928458774,0.027426119,-1.715373085,0.73497735,-0.777835499,-0.119898486,-0.744952252,1.741840329,-0.049581433,2.0724519,-1.218285822,-2.209086957,-2.326763977,2.249373396,-1.661173291,1.007524728,0.898284426,3.574323747,1.035598663,1.997405293,-0.881412694,1.179943922,-0.218558128,0.438931922,0.476030599,-1.715373085,0.649864826,-0.3326416,1.732415258,-0.580047914,0.564292818
585,2,-1.671146659,2.311653881,0.931993178,-1.619190641,0.566862615,-2.075134963,-0.03600856,1.063730032,0.1717991,0.3079407,1.093089803,-0.273780095,0.97897714,0.646750985,0.641005449,1.448770292,0.60557508,0.813321481,2.588682096,-0.135246574,0.419885672,-0.630253954,-0.102957024,-0.888972167,0.428119106,1.393771181,1.039092816,-0.165225263,-0.308711865,-0.03600856,-1.288558887,1.74774258,-0.724114804,0.342965609,1.199384862
586,0,1.971415809,0.215891803,3.535391624,0.875222135,0.643903484,0.158153494,-0.372017659,-1.186475038,0.475864762,-1.779409647,-4.469355864,1.792463988,-0.137246944,3.421422933,-0.186974682,-0.806890816,-2.061931399,-3.256184873,-4.039380991,-0.197876156,-1.740416456,3.759304438,0.365200371,-5.246521324,-0.755210819,1.269653794,-0.402073228,-0.439758253,-0.551845448,-0.372017659,-0.708827936,0.766898416,-0.781083565,-0.336364309,-0.913183825
587,4,0.869418848,1.243893295,2.078341576,0.639632251,-1.11821857,-0.245612496,1.464308924,0.42531313,-0.031398194,-0.086871766,0.046199264,0.228826613,0.733753607,-4.837641582,-0.620631149,0.723154467,-3.16945486,-0.239250528,0.713385457,1.384779926,0.582932672,4.351680982,-0.295646148,3.637540746,-0.691203142,0.121647546,-0.494598953,0.725126291,1.676788787,1.464308924,-0.602218665,-0.260377003,0.378366746,0.128360238,1.251689316
588,4,-0.267573461,-0.211669799,0.225633112,0.579520182,-0.324144216,1.719008591,-1.25195141,1.836291345,0.586559152,-0.142569806,-3.522118465,-1.841143141,0.681233023,-1.938424765,-1.682025971,-2.981471081,2.410184836,-4.052886183,-4.306450452,0.444974325,0.962235228,4.204192819,-0.020633102,1.697291931,-0.262560906,1.380918037,1.754257155,0.616447369,-0.428845698,-1.25195141,2.011492318,1.404854472,-4.980772822,2.543002191,0.098286255
589,1,1.093220199,0.366776003,0.585445174,-0.432946665,0.134737909,-1.416348073,2.348314394,1.402619423,-0.629251047,1.870989344,0.301652292,1.594892345,0.360895757,-2.870584211,-1.732275638,0.234836519,-2.855568287,-0.646628809,-2.118497814,-0.152026892,0.961971891,1.015589176,-1.957630258,-1.760961239,-0.461467666,-0.301115566,0.086575901,-1.432200359,-1.297988838,2.348314394,0.663213038,0.710670345,-0.417637084,0.0403873,-0.455664992
590,3,-0.218446892,1.852857809,0.677707096,-0.135899868,-1.428971022,-0.355001583,-0.189926053,1.101553384,1.113034795,-0.324356725,-2.245963247,-0.434447866,0.419607367,3.042438418,-0.993573749,0.816130864,0.728972821,0.356658352,-2.952467478,0.973573626,-0.469718989,5.057890765,0.667878872,1.979990698,-0.047769187,0.265135641,-0.040344364,0.168031058,1.298327488,-0.189926053,-0.527072293,0.855590517,-0.536979939,-1.286470187,-1.100265992
591,1,0.217927277,-2.292390455,0.999457503,-0.263542682,0.128008203,-0.54598966,2.597373993,-2.192041367,0.900833041,-0.076525467,-1.709006741,-1.841740996,-0.10295731,0.671801513,0.376988561,-1.103140284,0.717701307,-2.13396127,-0.083736203,0.709597274,-1.833753397,-1.492243133,-0.622979054,0.45635501,0.332029541,1.294037645,1.721359811,0.283176473,0.188996523,2.597373993,-0.197909061,0.562224738,-1.690559312,-0.802090578,-0.129740534
592,2,-2.450966005,-1.02338543,-1.080294525,0.212078733,-0.320111566,1.99872194,1.451365096,0.054977317,-0.455179383,1.253288667,1.561510473,-0.246589137,-0.02482759,2.272126037,1.194707724,1.552404309,3.717625033,3.263569451,2.984244747,1.249013655,0.81426975,-4.843892054,-0.233114914,3.185012712,-0.003814375,-0.704126168,-0.772627584,-0.335457096,-0.94285895,1.451365096,1.055767104,-0.074203208,3.501459182,1.55497242,-0.540724889
593,1,0.906695967,-2.791020823,1.634649116,-1.541991269,-0.028836121,-2.201532002,-0.532545026,-0.413787694,-0.002825813,1.476811994,3.20447867,0.596411297,1.539948451,-0.211512879,-0.877685249,3.949202953,1.053825025,-2.232500295,2.083208657,-1.995509854,-0.121427191,3.141180957,-0.354414639,-2.835350966,-1.815332871,-0.645630081,0.776840738,1.740628942,1.998213987,-0.532545026,1.293341703,-0.510872907,0.025032032,1.864771055,-0.002130023
594,1,-1.179166223,0.970680065,-0.220530182,-1.196135914,-2.437695483,0.258922851,0.536509799,-2.522268122,0.701501755,-0.634647446,-1.215575631,-0.177744668,-0.196305327,-1.680244185,-0.160875524,-1.236929423,-1.573116212,-0.840597048,-0.470136696,-1.089344838,0.457926566,1.655378843,0.699934669,2.712581291,-0.554746443,-0.115548449,-1.883450455,0.525149115,0.795075035,0.536509799,0.165585955,-0.350116732,-0.772043625,-0.311252934,1.031491463
595,0,-0.722307013,0.360449928,-1.950820498,-0.785884716,-0.690184305,0.029656475,1.937195606,0.779151365,-0.777832446,2.630957044,-1.939983,1.804431764,1.397956031,3.2164908,1.578460218,-0.539151788,-0.308938363,0.251403498,-0.522956042,0.199222725,-0.686918522,-1.387426743,-0.011591092,1.846264459,-1.947767963,1.424649131,0.300613875,-0.784410311,1.356024388,1.937195606,0.865598232,-0.107730097,-1.274657703,-0.109809981,-0.924532055
596,4,-2.585008517,-0.199501913,3.735521139,-0.070691276,1.242309488,0.317515347,2.013817537,-1.616438246,0.457178364,-0.834959369,-0.910888524,-1.117027271,-0.066833383,0.077969473,-2.669132339,-2.679838056,-0.169100357,1.557748543,3.091036064,0.533696197,0.286700625,-4.886995923,-1.01461473,0.124661937,0.36221968,-0.342554054,1.0276121,-1.398774696,-0.69381752,2.013817537,1.164085226,0.98129424,0.033554002,-0.110784895,-0.434664747
597,1,-0.917905494,1.108392836,1.360704616,-1.107518822,0.376227687,0.885201828,-0.068264404,-0.689799849,0.122835575,0.187313399,-0.567111127,0.739825517,-1.015638544,-4.425075185,-0.692057577,-1.861917929,1.048392532,-0.725116109,2.3279477,-0.403400534,0.117814526,-2.402051224,1.097313119,2.428103848,0.016846347,-0.94581958,-0.973818971,0.990991156,0.722932104,-0.068264404,-0.32739841,-1.601469877,0.558533369,0.4748007,-0.34848491
598,1,0.629798652,0.774991787,-1.354022179,0.570271637,-1.123423564,0.655483331,-2.502272813,0.517134045,-0.935433731,-0.292459837,0.548186251,0.54363702,-2.291446521,-1.266432561,0.681653616,3.366663518,-1.310881618,0.754848048,-2.567514046,0.686905395,0.732981357,3.723359783,-0.115558082,-3.720325351,0.502004988,-1.127962189,0.60380661,1.901693848,-0.430180473,-2.502272813,1.642068022,-1.147077887,1.358221214,-1.219655997,3.463091553
599,1,-1.36182643,-1.098974453,-0.563052014,0.039272974,-0.648599916,-0.173300716,-0.487279952,0.833020499,-0.420322192,0.149675058,1.605018051,0.600307483,0.843705308,-0.705066702,-1.296086954,0.966233895,2.176791722,3.976160672,1.156747764,-1.027435879,0.494860919,-1.672171987,1.152082335,-0.649035649,-1.141157424,0.668295611,0.63621924,-1.029715483,0.723539005,-0.487279952,-0.142809024,-1.572606273,-3.431103589,1.131096814,0.007888274
600,0,-0.524104961,0.865227257,2.869008842,-1.687567237,-0.58674913,2.269186033,-3.418567057,-0.811437654,-1.815121243,0.362559615,-1.628582731,-0.043863819,0.329706347,-0.752801018,-0.95417396,1.348112568,2.820691577,-1.607726439,2.932939066,-0.009083022,-0.588680906,3.247023573,1.572123465,-0.036119147,0.665102032,1.280968948,0.239338949,0.965832856,-0.856850386,-3.418567057,-0.213232385,0.574221357,-2.839166478,-0.553223882,-0.672648863
601,0,1.039189917,0.481069364,-0.321133656,0.977815705,-0.896055363,0.750777212,-1.045925318,1.377714885,-0.210857163,-0.826250292,1.936845438,-1.469546605,0.65692442,1.061446712,-0.450011286,1.787598683,2.488443263,3.339809588,-2.891615328,1.427809588,1.195339448,1.753157683,-0.617055935,0.209007048,0.481991389,-0.806501011,0.160280934,1.008367899,0.803682009,-1.045925318,-1.233677629,-1.386026079,3.87098624,1.284034254,0.330070056
602,4,0.277350005,0.321992889,4.858613536,0.065149725,0.318837698,1.661518635,-1.773983126,0.705302293,1.07677599,-0.383285658,-0.289132723,1.293316437,-0.180374209,0.255957465,1.153983863,-1.781192562,0.668421804,-3.515721784,-0.564008957,0.477003804,1.114536454,8.462376005,-0.250219337,2.582982076,1.10293015,-1.18251989,0.498063886,-2.137686794,0.492149715,-1.773983126,-2.158275723,-2.320321602,-2.171547001,0.178919396,0.171994092
603,4,-0.774216598,0.359976084,1.075445432,-1.072932541,0.053252662,0.904629476,-2.825650705,-0.365461248,-0.816215277,0.179346141,2.966054525,-0.350604167,-0.881852347,-4.48957258,-0.027855772,-0.660718038,5.271317931,0.152367284,-2.126358834,-0.266863282,-0.085232711,4.656523545,-0.727727428,1.160335691,-0.282811886,0.589201535,-0.453054435,1.317012439,-0.437680934,-2.825650705,-0.378341527,0.736851618,-4.464059461,-0.613695591,-0.506051718
604,3,0.084506631,0.216919701,0.828350657,-1.374069268,-0.640267094,-0.602587781,2.612416961,-0.004800912,0.696554525,-0.461359507,3.744088975,-1.9104849,-1.565850757,0.001005325,-0.433190276,2.948239052,2.029292059,-2.430465402,1.548681254,0.013268139,-1.031953095,-0.960182311,1.100879387,-0.441964876,-0.423596513,1.96427129,-1.983019201,-1.153652145,0.515276111,2.612416961,0.615995092,0.002666519,4.46674996,0.785717466,0.48208405
605,3,0.888053072,0.657832825,0.250460662,0.846861359,-0.918466541,-0.378093576,0.045458588,-0.288665733,-0.918762044,0.32995161,0.81393935,1.296963646,1.470301004,-0.992094838,-0.673317068,-2.318552186,1.402279217,2.901289689,-0.566140053,1.798602648,0.795070471,-5.438005315,2.096127392,-1.72932182,0.514075526,-0.342084157,-0.150414148,-0.104532326,-1.662084877,0.045458588,1.315049073,-1.506961717,1.756328036,-0.224821404,0.817858618
606,1,-0.196422626,0.055296695,0.157601253,0.597610312,1.007030021,0.995935229,3.211856982,0.89260843,-0.54123559,-0.201484658,-3.101177122,-0.817372244,0.254022889,-0.570865458,-1.603847438,-0.113559013,-4.377471333,2.786766494,2.605978397,1.316086613,-1.940288614,-8.045263874,-1.006360147,-3.153395325,0.235853204,0.327221108,0.844680503,-0.332230061,0.478541062,3.211856982,0.656795907,-0.390115887,1.001667392,1.739760624,-1.012603086
607,2,0.137554573,-0.082348882,2.655569917,0.129530283,0.173382686,0.382907923,-0.439362694,-0.27068405,0.491668231,1.355909791,1.288517103,-2.515572076,-1.402267218,0.480419132,-0.49956266,2.000459341,1.875865423,0.722419066,-2.629551441,0.588239414,-0.691272871,10.02893915,0.273711797,2.942087005,1.867340947,0.17946132,1.441068431,0.659947165,-0.043128012,-0.439362694,-0.668675355,0.923074689,-3.864872679,-0.9842081,-1.408172488
608,0,3.033624171,-1.429295756,0.782469633,-0.345886057,-0.697616881,2.234879859,-1.088916153,-0.014453807,0.568810921,0.121534794,-1.260409433,0.353664805,-0.822553421,0.037134024,-0.445712774,-1.394881175,2.300712012,-0.438470626,0.938104142,0.219993404,-0.737335939,-0.133786635,-0.37315427,1.388274298,-1.217087815,0.041738864,-0.787063531,0.74074805,0.056489517,-1.088916153,0.570850891,0.168686541,-2.481393228,-1.026490787,1.126569861
609,0,0.437677138,1.042583565,-0.536520631,-1.036228217,0.822167733,-0.807071625,-1.089424113,0.688595455,1.596138909,1.272059272,-0.729412328,-1.362579835,-0.375159433,1.195559835,-1.027069942,0.24833565,-1.258651843,3.490226274,-0.606126296,-2.290832146,-0.026572309,-2.565523396,-0.756486097,-3.682076627,-0.177670772,1.554694844,1.316113549,-0.301876832,-0.256971288,-1.089424113,0.766090346,0.720922102,0.678122903,0.224503754,-1.029261943
610,0,-0.710481013,-1.272545948,-0.630798209,-0.016931234,-1.50208837,1.589721938,-0.978657877,-0.981250318,0.876191875,-0.438441137,1.428365448,-1.329225553,-1.825441907,3.032629037,1.069342143,0.448228926,1.496049448,1.599858173,-2.992563033,0.973572185,-1.029201308,5.069195117,-0.688676705,1.477009456,-0.000370649,-0.538149312,1.103267433,0.450635843,-0.248855844,-0.978657877,1.034992372,-0.141461731,-1.516940907,-0.791467343,2.0197535
611,2,-1.741705098,-1.566478525,3.039829018,0.328152136,0.483531027,0.129298162,-3.626890286,0.436320074,-0.940638464,0.395850722,-0.669013445,0.324064892,-0.130310344,-0.867697842,0.207467904,0.945850972,0.253503605,0.135152985,-1.139771357,0.762007022,1.079475522,9.051201077,-0.967169559,3.107789223,-0.896122637,0.463659787,-0.203669224,0.278588812,-0.54781553,-3.626890286,-1.86950684,-0.413531299,1.151284461,0.232804633,-0.060881272
612,0,-0.250604437,-0.187871367,1.386085037,0.682284675,0.538358926,-0.200081559,-0.219342768,-0.578307337,-0.713264782,-0.334471107,-1.369861247,0.046112813,0.29514177,-0.055503764,1.591271886,2.570736142,-0.842449491,0.840241759,-2.240006613,2.635461645,-2.033083624,2.263929354,-0.975491754,-4.294140145,-0.343043949,0.175533131,-0.629432549,-0.939548965,-0.189461864,-0.219342768,-0.454578244,1.747845741,-0.696817815,0.415164385,-0.598119078
613,0,-0.017899357,0.402412118,1.610125204,-0.652588347,0.061175995,-1.102242033,-1.260253982,0.87225262,-0.889521577,-1.5817374,3.948198852,-0.118350393,0.079282991,2.123846712,0.794192207,-2.594315461,0.485899864,-1.065658886,-3.68137661,0.165258239,0.261654759,6.808998343,-1.899399971,0.277822523,-0.011818573,1.379644356,-0.455847452,1.408782354,-0.835352083,-1.260253982,-2.025103339,1.211913538,-1.684373511,1.007856085,-0.448138451
614,4,-1.739198446,0.355557501,5.220113713,0.078593832,-1.324471186,-0.67837018,1.26983635,0.130884611,0.254645339,0.090718787,-1.827747516,0.854376744,-0.658507932,-2.276631952,-1.998768382,-0.458508026,-1.406029875,-5.716962663,5.153808547,-0.66400493,-0.095899136,5.779281652,-0.019674897,6.689172274,0.18270607,-0.490194393,0.539120259,0.464891078,-0.783192207,1.26983635,1.334165577,-0.674614955,-0.862820322,0.963275539,0.989324444
615,1,1.759652691,0.325851542,-1.270056238,0.508508646,0.518080498,-0.425843385,1.920887473,-1.988308428,-0.922380602,-0.439822849,-1.168946187,-0.453223867,-0.373971933,-1.94093771,-0.972649789,-0.123613652,0.2835427,-2.03352846,-1.202452741,0.291316238,0.280236129,-0.965369884,0.521984345,0.192584108,-0.748430918,0.564670523,-0.786431179,0.65087844,-1.011941788,1.920887473,0.692040843,-1.613297114,-1.900760429,-1.499980385,-0.888931798
616,1,0.36738373,-0.664614483,-0.803165454,-1.23027553,-0.417188342,-0.138653267,-0.225466101,-1.208767535,0.477478897,0.826793494,0.667491985,-0.93121894,2.698963917,-0.25474197,-1.301965839,0.665348675,-4.258095274,1.463136188,-0.187447977,0.419769003,0.916894682,5.034338592,1.038500634,2.439704465,-0.411742293,-0.774979703,1.056193741,0.884790302,-0.847123995,-0.225466101,0.716171317,1.299748353,-0.810358929,0.039559361,-0.706956959
617,2,0.258229309,1.023971827,-1.762909524,-0.606407029,-0.677463092,1.970672252,-0.384703074,-0.592824636,0.035232736,-1.693881624,0.719357189,1.036884211,-0.52093056,0.699600995,-0.141351038,-1.991024868,2.454534517,1.62268471,-0.755000538,0.208125012,1.459450651,-6.697884255,-0.246544016,-3.380615678,-0.068024945,-1.648326869,0.433059886,0.967274116,-0.103181951,-0.384703074,-1.308444138,-1.079206163,0.25441508,-1.091023773,1.852112703
618,3,0.064673392,0.646388381,2.780656503,1.498854045,-0.054790518,-0.860268323,-0.756635685,0.217578762,-0.324353868,1.778335518,2.771968487,-0.184652721,-0.682953857,2.49296931,-0.026178902,1.164717795,1.404714057,2.346480864,-1.240562254,0.30866063,-0.328859536,4.031979138,-0.118218156,-1.23414218,0.115758907,-2.557844112,0.569173354,-0.11249866,0.136340948,-0.756635685,-0.636229689,0.384124034,0.285976494,-0.178377772,0.304337902
619,0,0.562758275,-0.470601508,4.227511941,0.869386013,-2.706442455,0.432706138,-1.037509053,1.594397927,-0.107200081,0.99199397,-0.228208452,0.554235143,0.539667654,-0.365834003,-1.334933058,-1.23157385,0.503062226,-2.175460798,1.015496762,-0.853113384,-1.122484959,4.195315214,1.201864693,1.964194376,-0.755812165,0.582305395,0.445596001,-0.35886415,-0.516217825,-1.037509053,1.67199319,1.795502809,0.48534297,0.292721112,-0.202190436
620,2,-0.071287815,0.167545316,2.261320434,0.318663642,0.060906932,0.043596294,-3.480554833,1.244883334,-0.197231868,2.006874715,3.173211843,-0.919801941,-0.501067043,-0.003403926,0.963257091,-0.605944743,-0.176362381,2.190493795,0.834459667,-0.297280709,2.459253344,1.943083501,0.944215569,-1.631619819,0.497597061,0.40747813,0.472003436,-0.141897222,-0.059028005,-3.480554833,-0.724024653,-0.964473473,2.743786867,-0.57479183,2.973142435
621,1,0.821121141,1.412157101,-1.625201625,0.815197936,0.69898963,-0.00586232,0.303449431,1.56368996,0.749357874,-0.857295712,-1.435289011,1.398798443,-0.529617019,-1.94939594,0.294881442,1.827613833,-1.390845828,-2.318468447,-2.243447397,0.247643403,1.561824469,0.98345761,0.24253109,-2.456472644,-1.10135987,0.288883755,-0.914971683,-1.74722156,-0.544742798,0.303449431,2.544634594,0.728691618,0.383060672,1.118912479,1.926385213
622,2,1.403594449,-1.014034225,-0.859952063,-0.239487555,-0.172691843,-2.06437137,0.884995435,0.91787019,-0.754022888,2.141515663,-0.757735547,0.729607086,0.139510994,-1.853406846,-0.590584289,-2.1626351,2.167113266,2.390155586,1.399180263,-1.509216288,0.585107151,-9.063319587,-0.677496111,-0.833921922,-1.552901987,-0.20796757,0.414457729,-0.53394384,0.263649147,0.884995435,0.223494636,0.03723144,1.45470581,0.726530424,-0.287506601
623,0,1.543364537,-0.615332431,-4.448488019,1.173104216,1.207491982,1.210194014,1.255986626,1.135374255,-0.004688262,-1.786147258,-3.575404857,1.099542408,1.017373196,2.023233647,1.206349208,-2.835442289,2.297536405,-0.117166681,-3.736731547,-0.155602539,2.009208168,-2.864547382,1.296543876,3.050161583,1.200447806,-1.124983566,0.921145746,0.413580183,-0.314192382,1.255986626,1.674292649,0.827343056,-2.8513608,1.53829914,1.241842513
624,4,0.911617564,0.63890894,2.850483314,1.575306115,-0.329615614,0.613408461,4.381984146,1.377314042,1.333964597,0.038880082,-1.812883132,-1.513377271,0.671461082,-1.790765164,1.276198773,-0.997733623,-1.975024345,1.443397496,2.51652167,2.181532661,0.370333357,-2.555546169,0.741791866,1.096771006,0.054918011,-0.581713717,0.716444774,1.262459572,-0.795370108,4.381984146,1.501111473,-0.997507354,-4.660662305,1.799936371,0.343176975
625,0,0.012229316,-0.633749235,-1.777612972,-0.485020798,1.017775501,0.077351498,-4.337361506,0.487565148,0.683366834,-0.301599361,5.877273434,0.69255186,0.780433868,1.872056239,0.031616328,-0.976961907,2.409856668,1.637802125,-0.371879886,0.20732436,1.697206877,4.130882525,0.844694358,3.251238392,0.618295815,-1.651998977,0.092561388,2.106005774,-1.16823324,-4.337361506,-0.211693987,-0.624930874,3.206088635,-0.330452691,0.200091469
626,2,0.237696636,1.10214121,-0.801161688,-0.484237615,-0.324599299,0.589228603,-2.937071555,0.829551793,-1.330194105,-0.711956627,2.910402349,-1.831694722,-1.226765891,0.703097353,-2.551941651,2.769010416,2.645893205,1.47224115,2.91822206,1.701158638,1.568470999,2.01955131,0.349049097,1.712302249,0.129190633,0.879066508,2.283385208,1.443393295,2.523657837,-2.937071555,-0.083642148,1.008473667,1.301385571,0.542589668,0.55376254
627,4,-0.310476933,2.100986896,0.655026091,-0.352118315,-0.955126157,-0.698791478,1.882780974,-0.236914271,0.042673776,0.12798647,-3.097209561,0.490984508,-0.427476291,0.162272729,-2.224632314,-3.345972362,-1.120573093,-3.552384195,2.629815032,1.161189502,-0.716492104,-4.56597605,0.086726613,0.889028341,-0.780843119,-0.131325414,1.049223045,0.896984689,-0.270232025,1.882780974,-0.983827021,1.302108422,-1.058362009,0.153280448,-1.321863796
628,3,0.464258617,-0.52656348,-1.993008582,0.741441667,0.074668524,0.877935027,-0.33320355,-1.663737231,1.298841044,-1.618894827,-2.496855941,0.08487079,0.058378947,-5.185160221,2.270745801,-0.506203231,-1.010461391,3.246309531,-1.036193975,0.938824278,-0.426372355,-3.981645118,-0.692097994,0.208401349,-0.297914415,-0.31886725,-0.870986796,0.492374335,2.486871807,-0.33320355,0.525348453,2.22743392,1.084310548,-0.821321326,1.584717087
629,0,-0.464384445,0.162188701,-2.916792568,-1.103966248,-0.277456435,-1.622400603,-1.596790667,0.061349786,1.585788842,-0.107568796,2.292936446,0.691301634,-0.277592941,2.44847536,1.028681202,3.043978208,-1.179207684,1.570513123,4.60403127,1.284967745,-0.778449805,-1.627726505,0.377494246,0.742391735,0.661769336,3.374782991,0.289967031,0.934427284,-0.937359776,-1.596790667,0.335684785,-0.451330853,4.031478966,-0.293153657,-0.255869713
630,0,0.290629527,0.063362773,-0.90099785,1.041342805,1.273205754,-0.063886199,-0.486925559,0.748809269,-1.665176293,0.327390486,4.891017266,-0.343979041,1.187577155,3.206507174,1.662462773,0.143469962,2.409648874,1.778140905,-0.209954005,0.755412251,0.043166228,0.856404705,1.036239825,1.31282351,0.078087086,0.178762117,1.556893234,-0.233809859,-0.349043091,-0.486925559,-0.985993374,1.087503151,2.282307832,1.492309827,0.110112881
631,4,0.739546632,0.609671328,0.746803316,-0.289180013,0.057994304,-0.347839186,1.682652126,0.024644298,0.649504922,-0.287457785,1.035721922,1.641817349,1.478891815,1.208669824,-0.639355307,-0.890009709,1.352999799,1.035216287,-0.148660164,0.632648494,0.145017957,-4.011245213,0.614487014,-0.807353666,-1.502589011,-0.286004924,0.265671502,-0.405115345,1.017213231,1.682652126,1.408390128,-2.671466514,3.134860168,1.399874774,0.752797243
632,4,0.568072784,0.109485188,1.334833552,-0.018160066,0.777776685,1.202077564,-1.414323667,0.779757447,0.198095968,0.837954392,1.499196572,0.044177861,-0.362292571,-2.303179789,1.622291849,-1.697526126,3.792080224,-1.49260193,-0.889372876,0.092231016,-0.182080138,-1.174604507,-1.468193239,-3.479581374,-1.412738806,1.190789127,-0.142614948,0.429858872,0.269828932,-1.414323667,0.30073542,-0.82062646,-3.463811509,-1.141213791,1.648334588
633,4,2.08625174,0.818158815,2.9698047,-1.975389857,0.726665598,-0.059162887,-1.179310057,-0.578267423,-0.753005222,1.34410665,-2.745734214,0.547187197,0.150220948,1.880519962,-1.024443236,-0.822648236,-0.87894876,-2.81417108,2.190175999,-1.760426867,0.557323302,3.67468191,-0.428910036,2.621884323,0.584990471,-1.849900509,0.432637208,1.704552305,-0.520122486,-1.179310057,0.944545317,-2.260061187,0.299063686,-1.3083575,0.459403546
634,0,0.075771268,-2.557634766,0.841119801,1.338979092,0.219170841,-1.275747169,-3.859629059,-1.759478477,-0.715817276,-0.543494906,-0.62530017,-1.147537623,0.393730551,1.016940063,0.531261269,-0.683504143,0.909401666,-0.68234493,-1.494374122,1.924587656,0.37673548,5.207691917,-0.179126453,0.475930193,0.080979114,0.882484937,-1.571788498,-0.717422315,-0.243302987,-3.859629059,0.397292374,0.304009532,-0.440732865,-1.047490538,-0.384467466
635,3,0.883986505,0.513516419,3.289333625,1.013372779,0.235831495,-1.289752502,-0.140588561,1.008652714,0.747317172,-0.159552308,-0.437208012,-0.517885286,-1.032535318,1.696231357,0.519849559,2.511800197,1.869600302,0.54942245,-0.675169495,1.367682327,0.398702529,5.779931125,0.688990579,2.473190205,-0.074492439,-0.485856186,-0.789287263,-0.913778985,-0.046120825,-0.140588561,-1.361318407,-1.484264029,1.840686011,1.844992156,-0.365093823
636,1,-0.061403076,2.428158896,-3.516798115,1.111624934,-0.773224584,-1.52497185,1.553015848,0.222582671,-1.254155209,-0.419916952,1.343357364,1.386502883,0.514075613,2.1001355,0.388633804,1.6165001,-2.098497024,-2.607773919,-1.244287508,-0.013219046,0.208605659,0.727768949,0.015162714,-2.607498619,0.800017195,0.827172922,-1.00897175,1.321380018,-0.53165695,1.553015848,-0.096315972,1.238147356,-1.927429729,0.618238344,-0.167371462
637,4,0.59444376,2.87177117,-1.15865598,0.387823573,-1.103577753,-1.185953011,-1.766065049,-1.335276289,0.674283312,2.384069359,1.40450358,-0.879624504,-0.087967697,-2.553883194,1.28451719,0.141412716,0.582948508,-1.557986754,-1.119539396,-1.388981398,-0.111282799,3.398724667,0.709931833,-0.750269084,-0.117673933,-0.86617682,0.097765343,-0.484661996,-1.750026222,-1.766065049,-2.643734322,-1.34799183,-4.002384554,-2.121785943,-0.091502862
638,2,1.387299142,-0.287665563,-2.963828123,0.047403678,-1.084466028,-0.441962037,1.721500086,2.29871991,-1.243579818,-0.12264121,2.804758376,-0.476147808,-0.271211428,3.161121695,0.310856504,2.502852197,-0.131062834,-0.005177363,1.210221285,0.29670954,-0.962186543,0.72118683,1.869524994,1.993841117,-1.012812817,1.555379815,0.840904468,-2.089168235,0.840372263,1.721500086,0.901906244,1.267123821,0.643433745,0.266012835,-0.473126005
639,0,0.653173995,1.950321262,1.660269679,0.435354825,0.347095546,0.364672366,-2.074331433,2.130681172,-0.384804782,-0.253632306,-1.759588426,0.628579724,-0.895695253,-0.909307442,0.017271991,2.237679438,0.877805036,0.053429584,-1.608646472,-1.822384206,-2.058474585,7.058393693,0.880538162,2.420283846,-0.548700282,2.434738728,-0.720577246,1.034097816,0.983965222,-2.074331433,-1.254815176,-0.032981366,0.402977741,0.690848173,-0.307423049
640,2,-0.730322041,0.466082163,-1.631438722,0.842604983,-0.968620197,-1.766196554,-2.581183887,0.166036845,0.738031583,-0.514137017,0.370731025,-1.076376809,-0.118277025,1.525265568,1.562436492,0.842255274,0.514866586,5.05350132,-0.968600457,1.58346623,0.090299788,-0.039777192,1.183041168,-0.939039313,-1.120247596,-1.354046898,0.388794009,-0.018211529,-1.094986047,-2.581183887,-0.473530304,-1.079165414,0.129805579,0.357780073,0.891200574
641,3,0.819655162,-0.465953356,1.367826205,0.335531985,-0.669610936,1.857335998,-1.422888057,0.067898268,-1.071223016,0.542215719,0.848509125,-0.922772058,-0.141533041,0.774651048,0.820237161,-0.662183075,-3.444670828,1.617731687,-0.400396292,0.841596372,-0.256301365,1.681041859,-0.083103298,-1.630290302,0.99164821,0.753347847,0.518888266,0.53091812,-0.159081247,-1.422888057,2.15617575,0.141751265,3.144652292,-0.554407531,1.169172384
642,3,-0.336851885,0.400363659,0.592505891,-0.767171422,0.694902058,1.398366835,-2.950801217,-0.667710518,-0.111689679,-1.253401612,-0.005499672,1.053759747,0.699474175,-4.493090386,-0.429621243,3.161093065,-0.503918753,-2.355918575,-1.989124985,0.630361919,1.027325603,10.69262346,0.400381781,3.374227304,0.050157712,0.557025124,0.035805109,-0.626141186,1.559905922,-2.950801217,0.663641199,-1.198426127,0.98645804,1.284692024,0.830989196
